CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO,INVENTORY_ID,COMPANY_NAME,PACKAGE_ID
7bd230bc-6bfc-41b1-8603-c9da79afef7e,8910300000001885132,DATA,2023-05-25T22:47:31.000Z,2023-05-26T00:03:42.000Z,4963,,,,COL,Colombia,732,123,23,240075900055246,48321,CLIENTE D,
b053e5c7-a455-4531-9733-bbbfd171017f,8910300000003570062,DATA,2023-05-26T00:03:32.000Z,2023-05-26T00:03:42.000Z,790,,,,COL,Colombia,732,123,26,454006330022316,48321,CLIENTE D,
47aec8d7-5799-4a9a-a4fd-7c21e4daffdf,8910300000003490854,DATA,2023-05-25T23:39:17.000Z,2023-05-26T00:03:43.000Z,2010,,,,COL,Colombia,732,101,10,525053099808137,48321,CLIENTE D,
6ea66fc9-f910-40a3-a188-23ea3ae6c38e,8910300000003570535,DATA,2023-05-25T23:53:07.000Z,2023-05-26T00:03:43.000Z,2200,,,,COL,Colombia,732,101,26,454006330022789,48321,CLIENTE D,
78142cca-cecd-47f6-b9b4-e0f74c25bea3,8910300000003488030,DATA,2023-05-25T23:16:30.000Z,2023-05-26T00:03:44.000Z,3878,,,,COL,Colombia,732,101,10,525053099797663,48321,CLIENTE D,
3c08dc14-f2b4-4573-8f6b-35df0e2a85cd,8910300000003570523,DATA,2023-05-25T23:56:18.000Z,2023-05-26T00:03:47.000Z,1772,,,,COL,Colombia,732,101,26,454006330022777,48321,CLIENTE D,
323bae12-6625-47ad-8ad8-92a107eeeb76,8910300000003570084,DATA,2023-05-25T13:03:29.000Z,2023-05-26T00:03:47.000Z,49230,,,,COL,Colombia,732,101,26,454006330022338,48321,CLIENTE D,
a0753d86-3037-43f0-8176-48d3d29f4a76,8910300000003487919,DATA,2023-05-26T00:03:07.000Z,2023-05-26T00:03:48.000Z,756,,,,COL,Colombia,732,101,10,525053099797552,48321,CLIENTE D,
fb177962-c3db-4cc0-8e68-d9639b4492f8,8910300000004542384,DATA,2023-05-25T23:18:17.000Z,2023-05-26T00:03:49.000Z,18660,,,,COL,Colombia,732,123,26,454006330044139,48321,CLIENTE D,
63b45d02-7e21-459a-8316-f13a6b33b86e,8910300000003489081,DATA,2023-05-25T23:16:32.000Z,2023-05-26T00:03:50.000Z,4093,,,,COL,Colombia,732,101,10,525053099798714,48321,CLIENTE D,
