CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO,INVENTORY_ID,COMPANY_NAME,PACKAGE_ID
4e27a904-f3d2-4a8b-8a00-8eb94e1a5b25,8910300000001820597,DATA,2023-05-26T00:30:27.000Z,2023-05-26T00:57:35.000Z,14946,,,,HND,Honduras,708,001,22,234104099165521,47772,CLIENTE B,
06e60209-9146-43da-9e87-dd63669cf40a,8910300000002714790,DATA,2023-05-26T00:55:45.000Z,2023-05-26T00:57:38.000Z,1771,,,,HND,Honduras,708,001,21,732123201031677,47772,CLIENTE B,
9a020900-b97e-4873-af24-62be4553c6e8,8910300000001598004,DATA,2023-05-26T00:56:09.000Z,2023-05-26T00:57:54.000Z,1869,,,,HND,Honduras,708,001,22,234104099119008,47772,CLIENTE B,
f4cb342c-fbd6-4449-b3cc-b6b16231c2c1,8910300000001820510,DATA,2023-05-25T19:25:44.000Z,2023-05-26T00:57:54.000Z,27980,,,,HND,Honduras,708,001,22,234104099165434,47772,CLIENTE B,
c1dd41de-829f-408d-9003-8fca853edff4,8910300000001597941,DATA,2023-05-26T00:50:42.000Z,2023-05-26T00:57:56.000Z,1150,,,,HND,Honduras,708,001,22,234104099118945,47772,CLIENTE B,
ea65a29c-1e9e-43ee-9914-58e9ff157cf3,8910300000001598004,DATA,2023-05-26T00:57:10.000Z,2023-05-26T00:58:01.000Z,1427,,,,HND,Honduras,708,001,22,234104099119008,47772,CLIENTE B,
c472d020-0082-4c8a-9918-834200547df8,8910300000002714788,DATA,2023-05-25T22:39:47.000Z,2023-05-26T00:58:05.000Z,17400,,,,HND,Honduras,708,02,21,732123201031675,47772,CLIENTE B,
cd91c216-a94a-4a64-b4cf-f1135931a844,8910300000001820587,DATA,2023-05-26T00:54:02.000Z,2023-05-26T00:58:11.000Z,2221,,,,HND,Honduras,708,001,22,234104099165511,47772,CLIENTE B,
9e65e310-a48d-4801-a9dd-f0c694d050c9,8910300000001820500,DATA,2023-05-26T00:49:12.000Z,2023-05-26T00:58:15.000Z,5055,,,,HND,Honduras,708,001,22,234104099165424,47772,CLIENTE B,
3d4cb47b-235f-4810-97de-c67cf0bba8c7,8910300000001820538,DATA,2023-05-25T23:40:49.000Z,2023-05-26T00:58:39.000Z,12430,,,,HND,Honduras,708,001,22,234104099165462,47772,CLIENTE B,
cb79322c-9c8d-4310-b0f0-26ca8cf6de8c,8910300000001597964,DATA,2023-05-26T00:48:43.000Z,2023-05-26T00:59:03.000Z,5287,,,,HND,Honduras,708,001,22,234104099118968,47772,CLIENTE B,
292d6a81-a61e-4452-8986-6472be1c4827,8910300000001598012,DATA,2023-05-26T00:48:28.000Z,2023-05-26T00:59:08.000Z,9736,,,,HND,Honduras,708,001,22,234104099119016,47772,CLIENTE B,
4b17e277-768a-4886-b2d4-7c5024bb6f1c,8910300000001597937,DATA,2023-05-26T00:48:49.000Z,2023-05-26T01:01:03.000Z,2757,,,,HND,Honduras,708,001,22,234104099118941,47772,CLIENTE B,
b5df4333-3228-4282-93ca-868654630fce,8910300000001597994,DATA,2023-05-26T00:52:33.000Z,2023-05-26T01:00:39.000Z,1865,,,,HND,Honduras,708,001,22,234104099118998,47772,CLIENTE B,
a782f6db-ddd0-4785-bfe8-eda76a6f31b4,8910300000001598468,DATA,2023-05-26T00:42:36.000Z,2023-05-26T01:01:38.000Z,1344,,,,HND,Honduras,708,001,22,234104099119472,47772,CLIENTE B,
14d76d66-78a6-437e-96c1-1acaee704a63,8910300000001597983,DATA,2023-05-26T00:59:39.000Z,2023-05-26T01:01:53.000Z,2897,,,,HND,Honduras,708,001,22,234104099118987,47772,CLIENTE B,
0981f568-9a07-433e-a659-dae56d42bcbe,8910300000001598473,DATA,2023-05-26T00:34:17.000Z,2023-05-26T01:02:12.000Z,27020,,,,HND,Honduras,708,001,22,234104099119477,47772,CLIENTE B,
75657500-4ef4-47c4-9210-681815b3940a,8910300000001820573,DATA,2023-05-26T00:55:40.000Z,2023-05-26T01:02:16.000Z,1453,,,,CRI,Costa Rica,712,04,22,234104099165497,47772,CLIENTE B,
1ed5da91-871d-4ddf-ad2f-1642bc77f0c9,8910300000001597964,DATA,2023-05-26T00:59:47.000Z,2023-05-26T01:02:35.000Z,3465,,,,HND,Honduras,708,001,22,234104099118968,47772,CLIENTE B,
ea32a4db-b5a9-41c6-8eaa-37de5a6916df,8910300000001820500,DATA,2023-05-26T00:58:23.000Z,2023-05-26T01:02:53.000Z,2536,,,,HND,Honduras,708,001,22,234104099165424,47772,CLIENTE B,
28b1c07f-0de2-4616-8074-04f6f7db545f,8910300000001820500,DATA,2023-05-26T01:02:12.000Z,2023-05-26T01:02:58.000Z,1013,,,,HND,Honduras,708,001,22,234104099165424,47772,CLIENTE B,
4ceb4c80-c22a-4e84-bbbe-12bb88d19ffa,8910300000001820495,DATA,2023-05-26T00:56:00.000Z,2023-05-26T01:03:13.000Z,1010,,,,HND,Honduras,708,001,22,234104099165419,47772,CLIENTE B,
d192df0e-f54d-4bd7-99cd-2557c35e70de,8910300000001597986,DATA,2023-05-26T00:56:02.000Z,2023-05-26T01:03:16.000Z,943,,,,HND,Honduras,708,001,22,234104099118990,47772,CLIENTE B,
2f0c25de-18a2-4a02-b3ff-63c22c706672,8910300000001820525,DATA,2023-05-26T00:51:01.000Z,2023-05-26T01:03:23.000Z,1445,,,,HND,Honduras,708,001,22,234104099165449,47772,CLIENTE B,
4f5f92f9-ef5e-4606-b10f-a28c04631f75,8910300000001820579,DATA,2023-05-25T19:38:30.000Z,2023-05-26T01:03:51.000Z,18488,,,,HND,Honduras,708,001,22,234104099165503,47772,CLIENTE B,
69c3ee22-b9dc-4547-8bc1-f455af0fb80a,8910300000001598473,DATA,2023-05-26T01:03:56.000Z,2023-05-26T01:04:13.000Z,1092,,,,HND,Honduras,708,001,22,234104099119477,47772,CLIENTE B,
