CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO,INVENTORY_ID,COMPANY_NAME,PACKAGE_ID
7f277513-b5ce-408d-8160-1f7cfef7e365,8910300000001598481,DATA,2023-05-25T12:28:21.000Z,2023-05-26T06:58:48.000Z,77644,,,,CRI,Costa Rica,712,01,22,234104099119485,47772,CLIENTE B,
fac0aaba-d003-4f85-9bc0-fee68846f37f,8910300000001598585,DATA,2023-05-26T06:53:52.000Z,2023-05-26T06:59:40.000Z,4145,,,,HND,Honduras,708,001,22,234104099119589,47772,CLIENTE B,
e5982798-4a7c-4153-9ef5-552e77b4ab60,8910300000001598585,DATA,2023-05-26T06:58:06.000Z,2023-05-26T06:59:47.000Z,2165,,,,HND,Honduras,708,001,22,234104099119589,47772,CLIENTE B,
27435853-4157-482d-97d6-22f53e827158,8910300000001597938,DATA,2023-05-26T06:53:10.000Z,2023-05-26T07:00:23.000Z,1131,,,,HND,Honduras,708,001,22,234104099118942,47772,CLIENTE B,
e4a39973-c599-4967-ab06-42ad1f1eaf32,8910300000001598437,DATA,2023-05-26T06:18:19.000Z,2023-05-26T07:00:43.000Z,5071,,,,HND,Honduras,708,001,22,234104099119441,47772,CLIENTE B,
fac3065b-de8b-4e4a-8271-2e1f3b869f51,8910300000001598594,DATA,2023-05-26T04:31:05.000Z,2023-05-26T07:02:36.000Z,52476,,,,HND,Honduras,708,001,22,234104099119598,47772,CLIENTE B,
eced1eb9-9239-4669-91e0-73af04ed7807,8910300000001597941,DATA,2023-05-26T06:55:59.000Z,2023-05-26T07:03:12.000Z,1010,,,,HND,Honduras,708,001,22,234104099118945,47772,CLIENTE B,
e131c96f-3d96-4b4e-8ded-37f660e9f027,8910300000001820495,DATA,2023-05-26T06:56:00.000Z,2023-05-26T07:03:13.000Z,1010,,,,HND,Honduras,708,001,22,234104099165419,47772,CLIENTE B,
0acf13c2-536c-4e21-8260-591a6e5ac24f,8910300000001820508,DATA,2023-05-26T06:56:00.000Z,2023-05-26T07:03:13.000Z,1010,,,,HND,Honduras,708,001,22,234104099165432,47772,CLIENTE B,
e725cc03-86de-428c-90bd-cfc0d8041f8d,8910300000001597986,DATA,2023-05-26T06:56:02.000Z,2023-05-26T07:03:15.000Z,1010,,,,HND,Honduras,708,001,22,234104099118990,47772,CLIENTE B,
1f1cace0-4242-4a11-bf11-a530965d53f9,8910300000001597937,DATA,2023-05-26T06:56:06.000Z,2023-05-26T07:03:19.000Z,943,,,,HND,Honduras,708,001,22,234104099118941,47772,CLIENTE B,
2517607d-e9ca-4824-af67-8b883daaad80,8910300000001597964,DATA,2023-05-26T06:56:46.000Z,2023-05-26T07:03:59.000Z,943,,,,HND,Honduras,708,001,22,234104099118968,47772,CLIENTE B,
13d2a057-67cc-4b47-a917-ef80f6f536b5,8910300000001820548,DATA,2023-05-25T23:04:02.000Z,2023-05-26T07:04:04.000Z,18822,,,,HND,Honduras,708,001,22,234104099165472,47772,CLIENTE B,
c08b31b2-79f2-4bc3-bdbf-e10d0bf6e4ed,8910300000001597984,DATA,2023-05-26T06:59:17.000Z,2023-05-26T07:04:13.000Z,801,,,,HND,Honduras,708,001,22,234104099118988,47772,CLIENTE B,
a8a585d1-0172-40c8-b391-f2881323d29f,8910300000001820517,DATA,2023-05-25T23:06:25.000Z,2023-05-26T07:06:27.000Z,21090,,,,HND,Honduras,708,001,22,234104099165441,47772,CLIENTE B,
265da95a-a393-404d-83af-b0bd22157c60,8910300000001598471,DATA,2023-05-26T06:58:49.000Z,2023-05-26T07:06:31.000Z,4318,,,,HND,Honduras,708,001,22,234104099119475,47772,CLIENTE B,
6fa02934-ac1f-4d57-8260-335268765625,8910300000001597984,DATA,2023-05-26T07:04:18.000Z,2023-05-26T07:06:35.000Z,1129,,,,HND,Honduras,708,001,22,234104099118988,47772,CLIENTE B,
7b62dc3e-758c-438f-91a1-6d1cc0651f3b,8910300000001598471,DATA,2023-05-26T07:03:58.000Z,2023-05-26T07:06:38.000Z,2437,,,,HND,Honduras,708,001,22,234104099119475,47772,CLIENTE B,
a292daf6-8e33-47a5-a0ae-94a96e028f77,8910300000001598572,DATA,2023-05-26T07:06:44.000Z,2023-05-26T07:06:58.000Z,162,,,,HND,Honduras,708,001,22,234104099119576,47772,CLIENTE B,
e224d80d-3e7d-420f-a7c5-f60b7857f72d,8910300000001597938,DATA,2023-05-26T07:00:26.000Z,2023-05-26T07:07:39.000Z,46754,,,,HND,Honduras,708,001,22,234104099118942,47772,CLIENTE B,
56d62d06-d8ae-4dd0-97de-4b9c4f4fa8a2,8910300000001598581,DATA,2023-05-26T07:03:57.000Z,2023-05-26T07:08:39.000Z,889,,,,HND,Honduras,708,001,22,234104099119585,47772,CLIENTE B,
6165ed2e-2284-4186-8031-6930d4eada6f,8910300000001598576,DATA,2023-05-25T23:08:37.000Z,2023-05-26T07:08:39.000Z,50361,,,,HND,Honduras,708,001,22,234104099119580,47772,CLIENTE B,
3e23de88-d3e6-4bb6-bd7e-6c001ed051af,8910300000001598581,DATA,2023-05-26T07:08:39.000Z,2023-05-26T07:08:51.000Z,883,,,,HND,Honduras,708,001,22,234104099119585,47772,CLIENTE B,
9e4c5bca-a9f0-47a9-8e0c-85bf4c91b650,8910300000001597941,DATA,2023-05-26T07:03:15.000Z,2023-05-26T07:10:28.000Z,943,,,,HND,Honduras,708,001,22,234104099118945,47772,CLIENTE B,
bb21ed76-2b19-4933-a565-32d6e97fc060,8910300000001820495,DATA,2023-05-26T07:03:15.000Z,2023-05-26T07:10:28.000Z,943,,,,HND,Honduras,708,001,22,234104099165419,47772,CLIENTE B,
e473006a-4e73-411e-ab82-6184afae3823,8910300000001820508,DATA,2023-05-26T07:03:16.000Z,2023-05-26T07:10:29.000Z,1010,,,,HND,Honduras,708,001,22,234104099165432,47772,CLIENTE B,
dc34f5be-9e8d-4e1e-9ee6-909571da2318,8910300000001597986,DATA,2023-05-26T07:03:17.000Z,2023-05-26T07:10:31.000Z,1010,,,,HND,Honduras,708,001,22,234104099118990,47772,CLIENTE B,
7e23bae1-a2ba-4d10-a0aa-aa8bdc3e96e5,8910300000001597937,DATA,2023-05-26T07:03:21.000Z,2023-05-26T07:10:35.000Z,943,,,,HND,Honduras,708,001,22,234104099118941,47772,CLIENTE B,
1a85d84f-891a-4b9f-80cd-5fa5f24f87ba,8910300000001598572,DATA,2023-05-26T07:10:30.000Z,2023-05-26T07:10:44.000Z,162,,,,HND,Honduras,708,001,22,234104099119576,47772,CLIENTE B,
533f8e4f-c7e9-4fa4-9b04-96d9fdf9b8cc,8910300000001598471,DATA,2023-05-26T07:06:38.000Z,2023-05-26T07:11:07.000Z,4162,,,,HND,Honduras,708,001,22,234104099119475,47772,CLIENTE B,
28f39936-f4a6-4e61-8250-4041ff5e7d35,8910300000001597964,DATA,2023-05-26T07:04:02.000Z,2023-05-26T07:11:15.000Z,1010,,,,HND,Honduras,708,001,22,234104099118968,47772,CLIENTE B,
4068da3d-9180-46bd-9d46-45a405ecb270,8910300000001598396,DATA,2023-05-26T06:20:08.000Z,2023-05-26T07:12:36.000Z,8648,,,,HND,Honduras,708,001,22,234104099119400,47772,CLIENTE B,
659cb6f1-a982-4e92-b93f-cb9f5ec89b9d,8910300000001598572,DATA,2023-05-26T07:13:59.000Z,2023-05-26T07:14:13.000Z,162,,,,HND,Honduras,708,001,22,234104099119576,47772,CLIENTE B,
872599ce-29cb-4eff-a24e-b87df57d0f9c,8910300000001598001,DATA,2023-05-25T23:14:51.000Z,2023-05-26T07:14:51.000Z,25118,,,,HND,Honduras,708,001,22,234104099119005,47772,CLIENTE B,
2f1aa5d6-087e-4657-8e58-7c1c27841e0f,8910300000001597938,DATA,2023-05-26T07:07:41.000Z,2023-05-26T07:15:02.000Z,1010,,,,HND,Honduras,708,001,22,234104099118942,47772,CLIENTE B,
e0243a50-62c1-416a-8364-4ab370a5d69f,8910300000001598572,DATA,2023-05-26T07:15:08.000Z,2023-05-26T07:15:23.000Z,162,,,,HND,Honduras,708,001,22,234104099119576,47772,CLIENTE B,
d0fed6a7-2834-464b-83da-7604c5919a4c,8910300000001598572,DATA,2023-05-26T07:16:27.000Z,2023-05-26T07:16:42.000Z,162,,,,HND,Honduras,708,001,22,234104099119576,47772,CLIENTE B,
682dc136-40e6-47a5-8186-bdf11c2bc17d,8910300000001597994,DATA,2023-05-26T06:45:03.000Z,2023-05-26T07:17:00.000Z,2250,,,,HND,Honduras,708,001,22,234104099118998,47772,CLIENTE B,
01d04f2e-b5bb-4bd5-a8eb-39701589c745,8910300000001597926,DATA,2023-05-25T23:17:01.000Z,2023-05-26T07:17:05.000Z,78098,,,,HND,Honduras,708,001,22,234104099118930,47772,CLIENTE B,
eb76c737-7994-4a21-9a53-f08698fddf5d,8910300000001598471,DATA,2023-05-26T07:11:08.000Z,2023-05-26T07:17:34.000Z,3638,,,,HND,Honduras,708,001,22,234104099119475,47772,CLIENTE B,
7ee654cc-ffc6-481a-9c42-4c1b2628e90c,8910300000001598572,DATA,2023-05-26T07:17:20.000Z,2023-05-26T07:17:34.000Z,162,,,,HND,Honduras,708,001,22,234104099119576,47772,CLIENTE B,
89d10664-aaee-49d8-bead-5af8c58bc339,8910300000001597941,DATA,2023-05-26T07:10:30.000Z,2023-05-26T07:17:43.000Z,1010,,,,HND,Honduras,708,001,22,234104099118945,47772,CLIENTE B,
