CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO,INVENTORY_ID,COMPANY_NAME,PACKAGE_ID
7aa462cb-fba3-4b87-8a95-c27c6489deca,8910300000003567677,DATA,2023-05-25T18:08:07.000Z,2023-05-26T01:55:32.000Z,129371,,,,COL,Colombia,732,101,26,454006330019931,48042,CLIENTE C,
764972ce-bc81-4367-8a25-4d39744a9233,8910300000003321058,DATA,2023-05-26T01:54:36.000Z,2023-05-26T01:55:30.000Z,632,,,,COL,Colombia,732,123,10,525053099634803,48042,CLIENTE C,
bba53aa0-cabd-4d61-a402-90455d39dd38,8910300000003320534,DATA,2023-05-26T01:33:28.000Z,2023-05-26T01:55:38.000Z,17701,,,,COL,Colombia,732,101,10,525053099634279,48042,CLIENTE C,
c9913cc8-a060-4afc-9401-95d50939deac,8910300000001882362,DATA,2023-05-26T01:51:46.000Z,2023-05-26T01:55:46.000Z,3896,,,,COL,Colombia,732,101,10,525053099291317,48042,CLIENTE C,
0478184b-5e4e-48d0-8475-a3255c02e21a,8910300000003320380,DATA,2023-05-26T01:33:44.000Z,2023-05-26T01:55:49.000Z,10820,,,,COL,Colombia,732,123,10,525053099634125,48042,CLIENTE C,
febecd57-03b5-4143-ba17-1ffff104aba3,8910300000003318758,DATA,2023-05-26T01:44:50.000Z,2023-05-26T01:55:51.000Z,11280,,,,COL,Colombia,732,123,10,525053099632503,48042,CLIENTE C,
eb1ea9bc-dbe1-4d04-8148-db186a380d4f,8910300000003565894,DATA,2023-05-26T01:55:14.000Z,2023-05-26T01:55:50.000Z,132,,,,COL,Colombia,732,101,26,454006330018148,48042,CLIENTE C,
569e8893-555e-4cfa-a122-99d812fe916e,8910300000003567032,DATA,2023-05-25T19:32:03.000Z,2023-05-26T01:55:53.000Z,41137,,,,COL,Colombia,732,101,26,454006330019286,48042,CLIENTE C,
1120de0a-2971-491d-b5c9-55199b797916,8910300000003320072,DATA,2023-05-26T01:37:48.000Z,2023-05-26T01:55:56.000Z,14599,,,,COL,Colombia,732,101,10,525053099633817,48042,CLIENTE C,
d1035657-e2ca-4269-9b38-15c0a418e996,8910300000003567610,DATA,2023-05-25T23:15:42.000Z,2023-05-26T01:55:55.000Z,33825,,,,COL,Colombia,732,101,26,454006330019864,48042,CLIENTE C,
e314e34c-2748-4003-b914-8a6b5a04151e,8910300000003321073,DATA,2023-05-26T01:50:23.000Z,2023-05-26T01:55:57.000Z,3882,,,,COL,Colombia,732,123,10,525053099634818,48042,CLIENTE C,
d9c33b73-cc3c-44d5-9dbc-c947a538121c,8910300000003319620,DATA,2023-05-25T21:04:51.000Z,2023-05-26T01:55:56.000Z,101804,,,,COL,Colombia,732,123,10,525053099633365,48042,CLIENTE C,
6ceef295-5945-484b-ac11-4bfb67cb20e2,8910300000003491622,DATA,2023-05-26T01:34:23.000Z,2023-05-26T01:56:08.000Z,7332,,,,COL,Colombia,732,101,10,525053099810961,48042,CLIENTE C,
